,station,day,time,mean
30525,94.0,5.0,2230.0,28.0
30526,94.0,5.0,2300.0,28.0
30527,94.0,5.0,2330.0,28.0
30528,94.0,6.0,0.0,28.0
30529,94.0,6.0,30.0,29.0
30530,94.0,6.0,100.0,28.0
30531,94.0,6.0,130.0,28.0
30532,94.0,6.0,200.0,28.0
30533,94.0,6.0,230.0,28.0
30534,94.0,6.0,300.0,29.0
30535,94.0,6.0,330.0,29.0
30536,94.0,6.0,400.0,28.0
30537,94.0,6.0,430.0,28.0
30538,94.0,6.0,500.0,28.0
30539,94.0,6.0,530.0,28.0
30540,94.0,6.0,600.0,28.0
30541,94.0,6.0,630.0,28.0
30542,94.0,6.0,700.0,28.0
30543,94.0,6.0,730.0,28.0
30544,94.0,6.0,800.0,28.0
30545,94.0,6.0,830.0,27.0
30546,94.0,6.0,900.0,27.0
30547,94.0,6.0,930.0,27.0
30548,94.0,6.0,1000.0,28.0
30549,94.0,6.0,1030.0,28.0
30550,94.0,6.0,1100.0,28.0
30551,94.0,6.0,1130.0,28.0
30552,94.0,6.0,1200.0,28.0
30553,94.0,6.0,1230.0,28.0
30554,94.0,6.0,1300.0,28.0
30555,94.0,6.0,1330.0,28.0
30556,94.0,6.0,1400.0,28.0
30557,94.0,6.0,1430.0,28.0
30558,94.0,6.0,1500.0,28.0
30559,94.0,6.0,1530.0,29.0
30560,94.0,6.0,1600.0,29.0
30561,94.0,6.0,1630.0,29.0
30562,94.0,6.0,1700.0,29.0
30563,94.0,6.0,1730.0,29.0
30564,94.0,6.0,1800.0,29.0
30565,94.0,6.0,1830.0,29.0
30566,94.0,6.0,1900.0,29.0
30567,94.0,6.0,1930.0,29.0
30568,94.0,6.0,2000.0,29.0
30569,94.0,6.0,2030.0,29.0
30570,94.0,6.0,2100.0,29.0
30571,94.0,6.0,2130.0,30.0
30572,94.0,6.0,2200.0,30.0
30573,94.0,6.0,2230.0,30.0
30574,94.0,6.0,2300.0,29.0
30575,94.0,6.0,2330.0,29.0
30576,42.0,0.0,0.0,21.0
30577,42.0,0.0,30.0,14.0
30578,42.0,0.0,100.0,15.0
30579,42.0,0.0,130.0,15.0
30580,42.0,0.0,200.0,15.0
30581,42.0,0.0,230.0,15.0
30582,42.0,0.0,300.0,15.0
30583,42.0,0.0,330.0,15.0
30584,42.0,0.0,400.0,15.0
30585,42.0,0.0,430.0,15.0
30586,42.0,0.0,500.0,15.0
30587,42.0,0.0,530.0,15.0
30588,42.0,0.0,600.0,14.0
30589,42.0,0.0,630.0,13.0
30590,42.0,0.0,700.0,10.0
30591,42.0,0.0,730.0,5.0
30592,42.0,0.0,800.0,2.0
30593,42.0,0.0,830.0,1.0
30594,42.0,0.0,900.0,1.0
30595,42.0,0.0,930.0,1.0
30596,42.0,0.0,1000.0,1.0
30597,42.0,0.0,1030.0,0.0
30598,42.0,0.0,1100.0,0.0
30599,42.0,0.0,1130.0,1.0
30600,42.0,0.0,1200.0,1.0
30601,42.0,0.0,1230.0,1.0
30602,42.0,0.0,1300.0,2.0
30603,42.0,0.0,1330.0,1.0
30604,42.0,0.0,1400.0,1.0
30605,42.0,0.0,1430.0,2.0
30606,42.0,0.0,1500.0,3.0
30607,42.0,0.0,1530.0,3.0
30608,42.0,0.0,1600.0,4.0
30609,42.0,0.0,1630.0,5.0
30610,42.0,0.0,1700.0,6.0
30611,42.0,0.0,1730.0,11.0
30612,42.0,0.0,1800.0,17.0
30613,42.0,0.0,1830.0,22.0
30614,42.0,0.0,1900.0,23.0
30615,42.0,0.0,1930.0,25.0
30616,42.0,0.0,2000.0,25.0
30617,42.0,0.0,2030.0,25.0
30618,42.0,0.0,2100.0,25.0
30619,42.0,0.0,2130.0,25.0
30620,42.0,0.0,2200.0,24.0
30621,42.0,0.0,2230.0,23.0
30622,42.0,0.0,2300.0,22.0
30623,42.0,0.0,2330.0,23.0
30624,42.0,1.0,0.0,22.0
30625,42.0,1.0,30.0,23.0
30626,42.0,1.0,100.0,23.0
30627,42.0,1.0,130.0,23.0
30628,42.0,1.0,200.0,23.0
30629,42.0,1.0,230.0,23.0
30630,42.0,1.0,300.0,23.0
30631,42.0,1.0,330.0,23.0
30632,42.0,1.0,400.0,22.0
30633,42.0,1.0,430.0,22.0
30634,42.0,1.0,500.0,22.0
30635,42.0,1.0,530.0,20.0
30636,42.0,1.0,600.0,16.0
30637,42.0,1.0,630.0,14.0
30638,42.0,1.0,700.0,11.0
30639,42.0,1.0,730.0,7.0
30640,42.0,1.0,800.0,4.0
30641,42.0,1.0,830.0,1.0
30642,42.0,1.0,900.0,1.0
30643,42.0,1.0,930.0,1.0
30644,42.0,1.0,1000.0,0.0
30645,42.0,1.0,1030.0,0.0
30646,42.0,1.0,1100.0,1.0
30647,42.0,1.0,1130.0,1.0
30648,42.0,1.0,1200.0,2.0
30649,42.0,1.0,1230.0,3.0
30650,42.0,1.0,1300.0,1.0
30651,42.0,1.0,1330.0,2.0
30652,42.0,1.0,1400.0,2.0
30653,42.0,1.0,1430.0,5.0
30654,42.0,1.0,1500.0,5.0
30655,42.0,1.0,1530.0,6.0
30656,42.0,1.0,1600.0,7.0
30657,42.0,1.0,1630.0,7.0
30658,42.0,1.0,1700.0,11.0
30659,42.0,1.0,1730.0,17.0
30660,42.0,1.0,1800.0,19.0
30661,42.0,1.0,1830.0,19.0
30662,42.0,1.0,1900.0,20.0
30663,42.0,1.0,1930.0,22.0
30664,42.0,1.0,2000.0,24.0
30665,42.0,1.0,2030.0,25.0
30666,42.0,1.0,2100.0,25.0
30667,42.0,1.0,2130.0,23.0
30668,42.0,1.0,2200.0,23.0
30669,42.0,1.0,2230.0,23.0
30670,42.0,1.0,2300.0,24.0
30671,42.0,1.0,2330.0,25.0
30672,42.0,2.0,0.0,25.0
30673,42.0,2.0,30.0,24.0
30674,42.0,2.0,100.0,24.0
30675,42.0,2.0,130.0,24.0
30676,42.0,2.0,200.0,24.0
30677,42.0,2.0,230.0,24.0
30678,42.0,2.0,300.0,25.0
30679,42.0,2.0,330.0,24.0
30680,42.0,2.0,400.0,25.0
30681,42.0,2.0,430.0,24.0
30682,42.0,2.0,500.0,24.0
30683,42.0,2.0,530.0,24.0
30684,42.0,2.0,600.0,19.0
30685,42.0,2.0,630.0,14.0
30686,42.0,2.0,700.0,6.0
30687,42.0,2.0,730.0,2.0
30688,42.0,2.0,800.0,1.0
30689,42.0,2.0,830.0,0.0
30690,42.0,2.0,900.0,2.0
30691,42.0,2.0,930.0,4.0
30692,42.0,2.0,1000.0,3.0
30693,42.0,2.0,1030.0,2.0
30694,42.0,2.0,1100.0,1.0
30695,42.0,2.0,1130.0,1.0
30696,42.0,2.0,1200.0,1.0
30697,42.0,2.0,1230.0,1.0
30698,42.0,2.0,1300.0,2.0
30699,42.0,2.0,1330.0,3.0
30700,42.0,2.0,1400.0,2.0
30701,42.0,2.0,1430.0,2.0
30702,42.0,2.0,1500.0,2.0
30703,42.0,2.0,1530.0,3.0
30704,42.0,2.0,1600.0,4.0
30705,42.0,2.0,1630.0,7.0
30706,42.0,2.0,1700.0,9.0
30707,42.0,2.0,1730.0,10.0
30708,42.0,2.0,1800.0,15.0
30709,42.0,2.0,1830.0,17.0
30710,42.0,2.0,1900.0,20.0
30711,42.0,2.0,1930.0,21.0
30712,42.0,2.0,2000.0,22.0
30713,42.0,2.0,2030.0,23.0
30714,42.0,2.0,2100.0,24.0
30715,42.0,2.0,2130.0,24.0
30716,42.0,2.0,2200.0,24.0
30717,42.0,2.0,2230.0,26.0
30718,42.0,2.0,2300.0,26.0
30719,42.0,2.0,2330.0,25.0
30720,42.0,3.0,0.0,24.0
30721,42.0,3.0,30.0,28.0
30722,42.0,3.0,100.0,28.0
30723,42.0,3.0,130.0,28.0
30724,42.0,3.0,200.0,28.0
30725,42.0,3.0,230.0,28.0
30726,42.0,3.0,300.0,28.0
30727,42.0,3.0,330.0,27.0
30728,42.0,3.0,400.0,28.0
30729,42.0,3.0,430.0,27.0
30730,42.0,3.0,500.0,26.0
30731,42.0,3.0,530.0,24.0
30732,42.0,3.0,600.0,21.0
30733,42.0,3.0,630.0,16.0
30734,42.0,3.0,700.0,12.0
30735,42.0,3.0,730.0,7.0
30736,42.0,3.0,800.0,4.0
30737,42.0,3.0,830.0,2.0
30738,42.0,3.0,900.0,1.0
30739,42.0,3.0,930.0,1.0
30740,42.0,3.0,1000.0,0.0
30741,42.0,3.0,1030.0,1.0
30742,42.0,3.0,1100.0,1.0
30743,42.0,3.0,1130.0,1.0
30744,42.0,3.0,1200.0,1.0
30745,42.0,3.0,1230.0,1.0
30746,42.0,3.0,1300.0,2.0
30747,42.0,3.0,1330.0,1.0
30748,42.0,3.0,1400.0,2.0
30749,42.0,3.0,1430.0,4.0
30750,42.0,3.0,1500.0,3.0
30751,42.0,3.0,1530.0,4.0
30752,42.0,3.0,1600.0,3.0
30753,42.0,3.0,1630.0,4.0
30754,42.0,3.0,1700.0,4.0
30755,42.0,3.0,1730.0,5.0
30756,42.0,3.0,1800.0,8.0
30757,42.0,3.0,1830.0,10.0
30758,42.0,3.0,1900.0,11.0
30759,42.0,3.0,1930.0,15.0
30760,42.0,3.0,2000.0,16.0
30761,42.0,3.0,2030.0,16.0
30762,42.0,3.0,2100.0,19.0
30763,42.0,3.0,2130.0,17.0
30764,42.0,3.0,2200.0,18.0
30765,42.0,3.0,2230.0,17.0
30766,42.0,3.0,2300.0,20.0
30767,42.0,3.0,2330.0,19.0
30768,42.0,4.0,0.0,20.0
30769,42.0,4.0,30.0,20.0
30770,42.0,4.0,100.0,19.0
30771,42.0,4.0,130.0,19.0
30772,42.0,4.0,200.0,19.0
30773,42.0,4.0,230.0,19.0
30774,42.0,4.0,300.0,19.0
30775,42.0,4.0,330.0,19.0
30776,42.0,4.0,400.0,18.0
30777,42.0,4.0,430.0,19.0
30778,42.0,4.0,500.0,17.0
30779,42.0,4.0,530.0,17.0
30780,42.0,4.0,600.0,15.0
30781,42.0,4.0,630.0,13.0
30782,42.0,4.0,700.0,13.0
30783,42.0,4.0,730.0,7.0
30784,42.0,4.0,800.0,3.0
30785,42.0,4.0,830.0,1.0
30786,42.0,4.0,900.0,1.0
30787,42.0,4.0,930.0,1.0
30788,42.0,4.0,1000.0,0.0
30789,42.0,4.0,1030.0,1.0
30790,42.0,4.0,1100.0,0.0
30791,42.0,4.0,1130.0,1.0
30792,42.0,4.0,1200.0,1.0
30793,42.0,4.0,1230.0,1.0
30794,42.0,4.0,1300.0,1.0
30795,42.0,4.0,1330.0,3.0
30796,42.0,4.0,1400.0,4.0
30797,42.0,4.0,1430.0,4.0
30798,42.0,4.0,1500.0,4.0
30799,42.0,4.0,1530.0,6.0
30800,42.0,4.0,1600.0,9.0
30801,42.0,4.0,1630.0,10.0
30802,42.0,4.0,1700.0,15.0
30803,42.0,4.0,1730.0,16.0
30804,42.0,4.0,1800.0,19.0
30805,42.0,4.0,1830.0,18.0
30806,42.0,4.0,1900.0,19.0
30807,42.0,4.0,1930.0,19.0
30808,42.0,4.0,2000.0,20.0
30809,42.0,4.0,2030.0,20.0
30810,42.0,4.0,2100.0,21.0
30811,42.0,4.0,2130.0,21.0
30812,42.0,4.0,2200.0,22.0
30813,42.0,4.0,2230.0,22.0
30814,42.0,4.0,2300.0,23.0
30815,42.0,4.0,2330.0,24.0
30816,42.0,5.0,0.0,24.0
30817,42.0,5.0,30.0,23.0
30818,42.0,5.0,100.0,24.0
30819,42.0,5.0,130.0,24.0
30820,42.0,5.0,200.0,24.0
30821,42.0,5.0,230.0,24.0
30822,42.0,5.0,300.0,25.0
30823,42.0,5.0,330.0,24.0
30824,42.0,5.0,400.0,24.0
30825,42.0,5.0,430.0,24.0
30826,42.0,5.0,500.0,24.0
30827,42.0,5.0,530.0,23.0
30828,42.0,5.0,600.0,23.0
30829,42.0,5.0,630.0,21.0
30830,42.0,5.0,700.0,19.0
30831,42.0,5.0,730.0,18.0
30832,42.0,5.0,800.0,17.0
30833,42.0,5.0,830.0,16.0
30834,42.0,5.0,900.0,15.0
30835,42.0,5.0,930.0,15.0
30836,42.0,5.0,1000.0,13.0
30837,42.0,5.0,1030.0,11.0
30838,42.0,5.0,1100.0,9.0
30839,42.0,5.0,1130.0,9.0
30840,42.0,5.0,1200.0,11.0
30841,42.0,5.0,1230.0,10.0
30842,42.0,5.0,1300.0,13.0
30843,42.0,5.0,1330.0,13.0
30844,42.0,5.0,1400.0,14.0
30845,42.0,5.0,1430.0,13.0
30846,42.0,5.0,1500.0,10.0
30847,42.0,5.0,1530.0,9.0
30848,42.0,5.0,1600.0,10.0
30849,42.0,5.0,1630.0,10.0
30850,42.0,5.0,1700.0,13.0
30851,42.0,5.0,1730.0,17.0
30852,42.0,5.0,1800.0,19.0
30853,42.0,5.0,1830.0,19.0
30854,42.0,5.0,1900.0,21.0
30855,42.0,5.0,1930.0,21.0
30856,42.0,5.0,2000.0,22.0
30857,42.0,5.0,2030.0,21.0
30858,42.0,5.0,2100.0,22.0
30859,42.0,5.0,2130.0,20.0
30860,42.0,5.0,2200.0,20.0
30861,42.0,5.0,2230.0,21.0
30862,42.0,5.0,2300.0,23.0
30863,42.0,5.0,2330.0,22.0
30864,42.0,6.0,0.0,22.0
30865,42.0,6.0,30.0,22.0
30866,42.0,6.0,100.0,23.0
30867,42.0,6.0,130.0,23.0
30868,42.0,6.0,200.0,23.0
30869,42.0,6.0,230.0,23.0
30870,42.0,6.0,300.0,23.0
30871,42.0,6.0,330.0,23.0
30872,42.0,6.0,400.0,24.0
30873,42.0,6.0,430.0,25.0
30874,42.0,6.0,500.0,24.0
30875,42.0,6.0,530.0,25.0
30876,42.0,6.0,600.0,23.0
30877,42.0,6.0,630.0,22.0
30878,42.0,6.0,700.0,22.0
30879,42.0,6.0,730.0,19.0
30880,42.0,6.0,800.0,19.0
30881,42.0,6.0,830.0,18.0
30882,42.0,6.0,900.0,18.0
30883,42.0,6.0,930.0,19.0
30884,42.0,6.0,1000.0,16.0
30885,42.0,6.0,1030.0,15.0
30886,42.0,6.0,1100.0,12.0
30887,42.0,6.0,1130.0,12.0
30888,42.0,6.0,1200.0,10.0
30889,42.0,6.0,1230.0,13.0
30890,42.0,6.0,1300.0,14.0
30891,42.0,6.0,1330.0,13.0
30892,42.0,6.0,1400.0,14.0
30893,42.0,6.0,1430.0,13.0
30894,42.0,6.0,1500.0,11.0
30895,42.0,6.0,1530.0,12.0
30896,42.0,6.0,1600.0,12.0
30897,42.0,6.0,1630.0,10.0
30898,42.0,6.0,1700.0,14.0
30899,42.0,6.0,1730.0,16.0
30900,42.0,6.0,1800.0,17.0
30901,42.0,6.0,1830.0,18.0
30902,42.0,6.0,1900.0,19.0
30903,42.0,6.0,1930.0,20.0
30904,42.0,6.0,2000.0,22.0
30905,42.0,6.0,2030.0,22.0
30906,42.0,6.0,2100.0,22.0
30907,42.0,6.0,2130.0,21.0
30908,42.0,6.0,2200.0,19.0
30909,42.0,6.0,2230.0,18.0
30910,42.0,6.0,2300.0,17.0
30911,42.0,6.0,2330.0,17.0
30912,111.0,0.0,0.0,22.0
30913,111.0,0.0,30.0,17.0
30914,111.0,0.0,100.0,17.0
30915,111.0,0.0,130.0,17.0
30916,111.0,0.0,200.0,17.0
30917,111.0,0.0,230.0,16.0
30918,111.0,0.0,300.0,17.0
30919,111.0,0.0,330.0,17.0
30920,111.0,0.0,400.0,17.0
30921,111.0,0.0,430.0,18.0
30922,111.0,0.0,500.0,18.0
30923,111.0,0.0,530.0,17.0
30924,111.0,0.0,600.0,15.0
30925,111.0,0.0,630.0,17.0
30926,111.0,0.0,700.0,15.0
30927,111.0,0.0,730.0,10.0
30928,111.0,0.0,800.0,3.0
30929,111.0,0.0,830.0,0.0
30930,111.0,0.0,900.0,1.0
30931,111.0,0.0,930.0,3.0
30932,111.0,0.0,1000.0,3.0
30933,111.0,0.0,1030.0,3.0
30934,111.0,0.0,1100.0,4.0
30935,111.0,0.0,1130.0,3.0
30936,111.0,0.0,1200.0,3.0
30937,111.0,0.0,1230.0,3.0
30938,111.0,0.0,1300.0,2.0
30939,111.0,0.0,1330.0,1.0
30940,111.0,0.0,1400.0,1.0
30941,111.0,0.0,1430.0,1.0
30942,111.0,0.0,1500.0,1.0
30943,111.0,0.0,1530.0,2.0
30944,111.0,0.0,1600.0,2.0
30945,111.0,0.0,1630.0,4.0
30946,111.0,0.0,1700.0,5.0
30947,111.0,0.0,1730.0,5.0
30948,111.0,0.0,1800.0,7.0
30949,111.0,0.0,1830.0,9.0
30950,111.0,0.0,1900.0,10.0
30951,111.0,0.0,1930.0,12.0
30952,111.0,0.0,2000.0,14.0
30953,111.0,0.0,2030.0,17.0
30954,111.0,0.0,2100.0,22.0
30955,111.0,0.0,2130.0,24.0
30956,111.0,0.0,2200.0,26.0
30957,111.0,0.0,2230.0,27.0
30958,111.0,0.0,2300.0,29.0
30959,111.0,0.0,2330.0,30.0
30960,111.0,1.0,0.0,27.0
30961,111.0,1.0,30.0,27.0
30962,111.0,1.0,100.0,27.0
30963,111.0,1.0,130.0,26.0
30964,111.0,1.0,200.0,26.0
30965,111.0,1.0,230.0,26.0
30966,111.0,1.0,300.0,26.0
30967,111.0,1.0,330.0,26.0
30968,111.0,1.0,400.0,26.0
30969,111.0,1.0,430.0,25.0
30970,111.0,1.0,500.0,26.0
30971,111.0,1.0,530.0,30.0
30972,111.0,1.0,600.0,31.0
30973,111.0,1.0,630.0,29.0
30974,111.0,1.0,700.0,21.0
30975,111.0,1.0,730.0,11.0
30976,111.0,1.0,800.0,8.0
30977,111.0,1.0,830.0,3.0
30978,111.0,1.0,900.0,2.0
30979,111.0,1.0,930.0,1.0
30980,111.0,1.0,1000.0,0.0
30981,111.0,1.0,1030.0,0.0
30982,111.0,1.0,1100.0,0.0
30983,111.0,1.0,1130.0,1.0
30984,111.0,1.0,1200.0,0.0
30985,111.0,1.0,1230.0,1.0
30986,111.0,1.0,1300.0,2.0
30987,111.0,1.0,1330.0,1.0
30988,111.0,1.0,1400.0,1.0
30989,111.0,1.0,1430.0,2.0
30990,111.0,1.0,1500.0,3.0
30991,111.0,1.0,1530.0,5.0
30992,111.0,1.0,1600.0,4.0
30993,111.0,1.0,1630.0,3.0
30994,111.0,1.0,1700.0,3.0
30995,111.0,1.0,1730.0,4.0
30996,111.0,1.0,1800.0,4.0
30997,111.0,1.0,1830.0,5.0
30998,111.0,1.0,1900.0,7.0
30999,111.0,1.0,1930.0,11.0
31000,111.0,1.0,2000.0,12.0
31001,111.0,1.0,2030.0,15.0
31002,111.0,1.0,2100.0,18.0
31003,111.0,1.0,2130.0,20.0
31004,111.0,1.0,2200.0,22.0
31005,111.0,1.0,2230.0,25.0
31006,111.0,1.0,2300.0,29.0
31007,111.0,1.0,2330.0,30.0
31008,111.0,2.0,0.0,32.0
31009,111.0,2.0,30.0,30.0
31010,111.0,2.0,100.0,30.0
31011,111.0,2.0,130.0,30.0
31012,111.0,2.0,200.0,30.0
31013,111.0,2.0,230.0,30.0
31014,111.0,2.0,300.0,30.0
31015,111.0,2.0,330.0,30.0
31016,111.0,2.0,400.0,30.0
31017,111.0,2.0,430.0,30.0
31018,111.0,2.0,500.0,29.0
31019,111.0,2.0,530.0,27.0
31020,111.0,2.0,600.0,24.0
31021,111.0,2.0,630.0,20.0
31022,111.0,2.0,700.0,14.0
31023,111.0,2.0,730.0,12.0
31024,111.0,2.0,800.0,5.0
31025,111.0,2.0,830.0,1.0
31026,111.0,2.0,900.0,4.0
31027,111.0,2.0,930.0,1.0
31028,111.0,2.0,1000.0,1.0
31029,111.0,2.0,1030.0,4.0
31030,111.0,2.0,1100.0,4.0
31031,111.0,2.0,1130.0,6.0
31032,111.0,2.0,1200.0,4.0
31033,111.0,2.0,1230.0,4.0
31034,111.0,2.0,1300.0,4.0
31035,111.0,2.0,1330.0,6.0
31036,111.0,2.0,1400.0,6.0
31037,111.0,2.0,1430.0,6.0
31038,111.0,2.0,1500.0,4.0
31039,111.0,2.0,1530.0,4.0
31040,111.0,2.0,1600.0,3.0
31041,111.0,2.0,1630.0,2.0
31042,111.0,2.0,1700.0,3.0
31043,111.0,2.0,1730.0,6.0
31044,111.0,2.0,1800.0,5.0
31045,111.0,2.0,1830.0,7.0
31046,111.0,2.0,1900.0,11.0
31047,111.0,2.0,1930.0,13.0
31048,111.0,2.0,2000.0,15.0
31049,111.0,2.0,2030.0,16.0
31050,111.0,2.0,2100.0,20.0
31051,111.0,2.0,2130.0,24.0
31052,111.0,2.0,2200.0,23.0
31053,111.0,2.0,2230.0,26.0
31054,111.0,2.0,2300.0,28.0
31055,111.0,2.0,2330.0,30.0
31056,111.0,3.0,0.0,28.0
31057,111.0,3.0,30.0,30.0
31058,111.0,3.0,100.0,30.0
31059,111.0,3.0,130.0,29.0
31060,111.0,3.0,200.0,30.0
31061,111.0,3.0,230.0,30.0
31062,111.0,3.0,300.0,30.0
31063,111.0,3.0,330.0,30.0
31064,111.0,3.0,400.0,30.0
31065,111.0,3.0,430.0,31.0
31066,111.0,3.0,500.0,30.0
31067,111.0,3.0,530.0,28.0
31068,111.0,3.0,600.0,25.0
31069,111.0,3.0,630.0,22.0
31070,111.0,3.0,700.0,15.0
31071,111.0,3.0,730.0,17.0
31072,111.0,3.0,800.0,10.0
31073,111.0,3.0,830.0,4.0
31074,111.0,3.0,900.0,1.0
31075,111.0,3.0,930.0,1.0
31076,111.0,3.0,1000.0,1.0
31077,111.0,3.0,1030.0,1.0
31078,111.0,3.0,1100.0,4.0
31079,111.0,3.0,1130.0,3.0
31080,111.0,3.0,1200.0,2.0
31081,111.0,3.0,1230.0,1.0
31082,111.0,3.0,1300.0,1.0
31083,111.0,3.0,1330.0,1.0
31084,111.0,3.0,1400.0,0.0
31085,111.0,3.0,1430.0,3.0
31086,111.0,3.0,1500.0,3.0
31087,111.0,3.0,1530.0,3.0
31088,111.0,3.0,1600.0,4.0
31089,111.0,3.0,1630.0,5.0
31090,111.0,3.0,1700.0,5.0
31091,111.0,3.0,1730.0,5.0
31092,111.0,3.0,1800.0,7.0
31093,111.0,3.0,1830.0,8.0
31094,111.0,3.0,1900.0,10.0
31095,111.0,3.0,1930.0,10.0
31096,111.0,3.0,2000.0,10.0
31097,111.0,3.0,2030.0,12.0
31098,111.0,3.0,2100.0,15.0
31099,111.0,3.0,2130.0,16.0
31100,111.0,3.0,2200.0,17.0
31101,111.0,3.0,2230.0,21.0
31102,111.0,3.0,2300.0,25.0
31103,111.0,3.0,2330.0,29.0
31104,111.0,4.0,0.0,25.0
31105,111.0,4.0,30.0,31.0
31106,111.0,4.0,100.0,31.0
31107,111.0,4.0,130.0,32.0
31108,111.0,4.0,200.0,32.0
31109,111.0,4.0,230.0,32.0
31110,111.0,4.0,300.0,32.0
31111,111.0,4.0,330.0,32.0
31112,111.0,4.0,400.0,32.0
31113,111.0,4.0,430.0,32.0
31114,111.0,4.0,500.0,32.0
31115,111.0,4.0,530.0,29.0
31116,111.0,4.0,600.0,27.0
31117,111.0,4.0,630.0,25.0
31118,111.0,4.0,700.0,21.0
31119,111.0,4.0,730.0,16.0
31120,111.0,4.0,800.0,7.0
31121,111.0,4.0,830.0,2.0
31122,111.0,4.0,900.0,1.0
31123,111.0,4.0,930.0,1.0
31124,111.0,4.0,1000.0,3.0
31125,111.0,4.0,1030.0,3.0
31126,111.0,4.0,1100.0,4.0
31127,111.0,4.0,1130.0,2.0
31128,111.0,4.0,1200.0,2.0
31129,111.0,4.0,1230.0,2.0
31130,111.0,4.0,1300.0,3.0
31131,111.0,4.0,1330.0,3.0
31132,111.0,4.0,1400.0,3.0
31133,111.0,4.0,1430.0,3.0
31134,111.0,4.0,1500.0,2.0
31135,111.0,4.0,1530.0,4.0
31136,111.0,4.0,1600.0,3.0
31137,111.0,4.0,1630.0,4.0
31138,111.0,4.0,1700.0,2.0
31139,111.0,4.0,1730.0,3.0
31140,111.0,4.0,1800.0,4.0
31141,111.0,4.0,1830.0,4.0
31142,111.0,4.0,1900.0,4.0
31143,111.0,4.0,1930.0,5.0
31144,111.0,4.0,2000.0,6.0
31145,111.0,4.0,2030.0,8.0
31146,111.0,4.0,2100.0,10.0
31147,111.0,4.0,2130.0,12.0
31148,111.0,4.0,2200.0,14.0
31149,111.0,4.0,2230.0,15.0
31150,111.0,4.0,2300.0,16.0
31151,111.0,4.0,2330.0,18.0
31152,111.0,5.0,0.0,15.0
31153,111.0,5.0,30.0,20.0
31154,111.0,5.0,100.0,21.0
31155,111.0,5.0,130.0,21.0
31156,111.0,5.0,200.0,21.0
31157,111.0,5.0,230.0,21.0
31158,111.0,5.0,300.0,21.0
31159,111.0,5.0,330.0,21.0
31160,111.0,5.0,400.0,21.0
31161,111.0,5.0,430.0,21.0
31162,111.0,5.0,500.0,20.0
31163,111.0,5.0,530.0,18.0
31164,111.0,5.0,600.0,19.0
31165,111.0,5.0,630.0,18.0
31166,111.0,5.0,700.0,16.0
31167,111.0,5.0,730.0,15.0
31168,111.0,5.0,800.0,13.0
31169,111.0,5.0,830.0,12.0
31170,111.0,5.0,900.0,11.0
31171,111.0,5.0,930.0,11.0
31172,111.0,5.0,1000.0,6.0
31173,111.0,5.0,1030.0,4.0
31174,111.0,5.0,1100.0,4.0
31175,111.0,5.0,1130.0,3.0
31176,111.0,5.0,1200.0,2.0
31177,111.0,5.0,1230.0,2.0
31178,111.0,5.0,1300.0,1.0
31179,111.0,5.0,1330.0,2.0
31180,111.0,5.0,1400.0,1.0
31181,111.0,5.0,1430.0,1.0
31182,111.0,5.0,1500.0,2.0
31183,111.0,5.0,1530.0,3.0
31184,111.0,5.0,1600.0,2.0
31185,111.0,5.0,1630.0,2.0
31186,111.0,5.0,1700.0,1.0
31187,111.0,5.0,1730.0,1.0
31188,111.0,5.0,1800.0,2.0
31189,111.0,5.0,1830.0,2.0
31190,111.0,5.0,1900.0,3.0
31191,111.0,5.0,1930.0,3.0
31192,111.0,5.0,2000.0,4.0
31193,111.0,5.0,2030.0,4.0
31194,111.0,5.0,2100.0,4.0
31195,111.0,5.0,2130.0,4.0
31196,111.0,5.0,2200.0,5.0
31197,111.0,5.0,2230.0,7.0
31198,111.0,5.0,2300.0,10.0
31199,111.0,5.0,2330.0,11.0
31200,111.0,6.0,0.0,13.0
31201,111.0,6.0,30.0,12.0
31202,111.0,6.0,100.0,13.0
31203,111.0,6.0,130.0,13.0
31204,111.0,6.0,200.0,13.0
31205,111.0,6.0,230.0,13.0
31206,111.0,6.0,300.0,13.0
31207,111.0,6.0,330.0,13.0
31208,111.0,6.0,400.0,13.0
31209,111.0,6.0,430.0,13.0
31210,111.0,6.0,500.0,13.0
31211,111.0,6.0,530.0,12.0
31212,111.0,6.0,600.0,11.0
31213,111.0,6.0,630.0,10.0
31214,111.0,6.0,700.0,8.0
31215,111.0,6.0,730.0,7.0
31216,111.0,6.0,800.0,4.0
31217,111.0,6.0,830.0,2.0
31218,111.0,6.0,900.0,1.0
31219,111.0,6.0,930.0,1.0
31220,111.0,6.0,1000.0,0.0
31221,111.0,6.0,1030.0,1.0
31222,111.0,6.0,1100.0,0.0
31223,111.0,6.0,1130.0,0.0
31224,111.0,6.0,1200.0,1.0
31225,111.0,6.0,1230.0,1.0
31226,111.0,6.0,1300.0,1.0
31227,111.0,6.0,1330.0,2.0
31228,111.0,6.0,1400.0,2.0
31229,111.0,6.0,1430.0,3.0
31230,111.0,6.0,1500.0,3.0
31231,111.0,6.0,1530.0,7.0
31232,111.0,6.0,1600.0,9.0
31233,111.0,6.0,1630.0,9.0
31234,111.0,6.0,1700.0,6.0
31235,111.0,6.0,1730.0,8.0
31236,111.0,6.0,1800.0,9.0
31237,111.0,6.0,1830.0,11.0
31238,111.0,6.0,1900.0,10.0
